timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1643802469050,343,case10_companywithdraw,200,OK,Web API 1-1,text,true,,959,1,1,343,0
1643802469395,275,case11_companywithdraw,200,OK,Web API 1-1,text,true,,932,1,1,275,0
1643802469672,302,case12_companywithdraw,200,OK,Web API 1-1,text,true,,895,1,1,302,0
1643802469977,278,_companywithdraw,401,Unauthorized,Web API 1-1,text,false,Error message expected to have:PAT1986818 Card Token is mandatory but received Not authorized to access this resource.,932,1,1,278,0
1643802470258,277,case1_Linkbank,200,OK,Web API 1-1,text,true,,947,1,1,277,0
1643802470537,276,case2_Linkbank,200,OK,Web API 1-1,text,true,,942,1,1,276,0
1643802470815,274,case3_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,273,0
1643802471091,280,case4_Linkbank,200,OK,Web API 1-1,text,true,,948,1,1,280,0
1643802471373,292,case5_Linkbank,200,OK,Web API 1-1,text,true,,949,1,1,291,0
1643802471666,285,case6_Linkbank,200,OK,Web API 1-1,text,true,,941,1,1,285,0
1643802471953,274,case7_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,273,0
1643802472228,276,case8_Linkbank,200,OK,Web API 1-1,text,true,,948,1,1,276,0
1643802472506,287,case9_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,287,0
1643802472795,306,case10_Linkbank,200,OK,Web API 1-1,text,true,,939,1,1,306,0
1643802473103,277,case11_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,276,0
1643802473381,281,case12_Linkbank,200,OK,Web API 1-1,text,true,,958,1,1,281,0
1643802473665,288,case1_LinkbankACH,200,OK,Web API 1-1,text,true,,952,1,1,287,0
1643802473956,277,case2_LinkbankACH,200,OK,Web API 1-1,text,true,,913,1,1,277,0
1643802474235,302,case3_LinkbankACH,200,OK,Web API 1-1,text,true,,947,1,1,302,0
1643802474540,274,case4_LinkbankACH,200,OK,Web API 1-1,text,true,,934,1,1,274,0
1643802474817,274,case5_LinkbankACH,200,OK,Web API 1-1,text,true,,920,1,1,274,0
1643802475093,277,case6_LinkbankACH,200,OK,Web API 1-1,text,true,,923,1,1,277,0
1643802475372,277,case7_LinkbankACH,200,OK,Web API 1-1,text,true,,919,1,1,277,0
1643802475651,316,case8_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,315,0
1643802475969,290,case9_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,290,0
1643802476262,277,case10_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,276,0
1643802476541,279,case11_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,279,0
1643802476823,280,case12_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,280,0
1643802477105,293,case13_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,293,0
1643802477401,277,case1_card,200,OK,Web API 1-1,text,true,,915,1,1,276,0
1643802477680,277,case2_card,200,OK,Web API 1-1,text,true,,873,1,1,276,0
1643802477958,277,case3_card,200,OK,Web API 1-1,text,true,,895,1,1,277,0
1643802478237,275,case4_card,200,OK,Web API 1-1,text,true,,875,1,1,275,0
1643802478514,275,case5_card,200,OK,Web API 1-1,text,true,,874,1,1,275,0
1643802478790,279,case6_card,200,OK,Web API 1-1,text,true,,877,1,1,279,0
1643802479071,532,case7_card,400,Bad Request,Web API 1-1,text,false,Error message expected to have:You can link maximum 3 Cards but received Invalid card details,873,1,1,532,0
1643802479605,277,case8_card,200,OK,Web API 1-1,text,true,,871,1,1,277,0
1643802479884,277,case9_card,200,OK,Web API 1-1,text,true,,870,1,1,277,0
1643802480165,287,case10_card,200,OK,Web API 1-1,text,true,,915,1,1,287,0
1643802480454,283,case11_card,200,OK,Web API 1-1,text,true,,875,1,1,283,0
1643802480739,276,case12_card,200,OK,Web API 1-1,text,true,,877,1,1,275,0
1643802481016,277,case13_card,200,OK,Web API 1-1,text,true,,874,1,1,277,0
1643802481295,278,case14_card,200,OK,Web API 1-1,text,true,,874,1,1,278,0
1643802481575,287,case15_card,200,OK,Web API 1-1,text,true,,883,1,1,287,0
1643802481864,275,case16_card,200,OK,Web API 1-1,text,true,,874,1,1,275,0
1643802482141,277,case17_card,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:CountryCode2 length must be 2,CountryCode2 must be US,Invalid expiry month,Invalid expiry month. Month length should be 2 but received CountryCode2 length must be 2,CountryCode2 must be US,Invalid expiry month,Invalid expiry month. Month length should be 2,Invalid expiry month and year",926,1,1,277,0
1643802482420,276,case18_card,200,OK,Web API 1-1,text,true,,915,1,1,275,0
1643802482698,305,case19_card,200,OK,Web API 1-1,text,true,,883,1,1,305,0
1643802483005,284,case20_card,200,OK,Web API 1-1,text,true,,972,1,1,283,0
1643802483291,273,case21_card,200,OK,Web API 1-1,text,true,,877,1,1,273,0
1643802483567,278,case1_Programs,200,OK,Web API 1-1,text,true,,906,1,1,278,0
1643802483847,290,case2_Programs,200,OK,Web API 1-1,text,true,,874,1,1,290,0
1643802484139,276,case3_Programs,200,OK,Web API 1-1,text,true,,890,1,1,275,0
1643802484417,274,case4_Programs,200,OK,Web API 1-1,text,true,,892,1,1,274,0
1643802484693,288,case5_Programs,200,OK,Web API 1-1,text,true,,870,1,1,288,0
1643802484983,280,case6_Programs,200,OK,Web API 1-1,text,true,,922,1,1,280,0
1643802485265,279,case7_Programs,200,OK,Web API 1-1,text,true,,891,1,1,279,0
1643802485547,275,case1_UserWallets,200,OK,Web API 1-1,text,true,,924,1,1,275,0
1643802485825,295,case2_UserWallets,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:User id is mandatory,Invalid  Wallet Currency but received User id is mandatory",887,1,1,295,0
1643802486121,276,case3_UserWallets,200,OK,Web API 1-1,text,true,,886,1,1,276,0
1643802486399,289,case4_UserWallets,200,OK,Web API 1-1,text,true,,907,1,1,289,0
1643802486690,274,case5_UserWallets,200,OK,Web API 1-1,text,true,,886,1,1,274,0
1643802486967,301,case1_CompanyWallets,200,OK,Web API 1-1,text,true,,927,1,1,301,0
1643802487271,277,case2_CompanyWallets,200,OK,Web API 1-1,text,true,,897,1,1,276,0
1643802487550,303,case3_CompanyWallets,200,OK,Web API 1-1,text,true,,888,1,1,303,0
1643802487855,274,case4_CompanyWallets,200,OK,Web API 1-1,text,true,,909,1,1,274,0
1643802488130,274,case5_CompanyWallets,200,OK,Web API 1-1,text,true,,888,1,1,274,0
1643802488407,274,case6_CompanyWallets,200,OK,Web API 1-1,text,true,,888,1,1,274,0
1643802488684,289,case1_CompanyWallets,200,OK,Web API 1-1,text,true,,927,1,1,289,0
1643802488977,284,case1_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,934,1,1,284,0
1643802489264,275,case2_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,906,1,1,275,0
1643802489541,277,case3_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,895,1,1,277,0
1643802489820,278,case4_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,916,1,1,278,0
1643802490100,277,case5_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,896,1,1,277,0
1643802490379,278,case6_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,896,1,1,278,0
1643802490660,311,case7_BeneficiaryWallet,200,OK,Web API 1-1,text,true,,904,1,1,311,0
1643802490975,311,case1_tax,200,OK,Web API 1-1,text,true,,881,1,1,311,0
1643802491289,308,case1_withoutmonth,200,OK,Web API 1-1,text,true,,881,1,1,308,0
1643802491601,276,case2_tax,200,OK,Web API 1-1,text,true,,887,1,1,276,0
1643802491880,276,case2_withoutmonth,200,OK,Web API 1-1,text,true,,887,1,1,276,0
1643802492158,281,case3_tax,200,OK,Web API 1-1,text,true,,891,1,1,281,0
1643802492442,274,case3_withoutmonth,200,OK,Web API 1-1,text,true,,891,1,1,274,0
1643802492718,309,case4_tax,200,OK,Web API 1-1,text,true,,897,1,1,309,0
1643802493029,872,case4_withoutmonth,200,OK,Web API 1-1,text,false,Error message expected to have:TaxYearStartMonth must be an integer from 1 to 12 but received ,992,1,1,872,0
1643802493904,312,case5_tax,200,OK,Web API 1-1,text,true,,893,1,1,312,0
1643802494218,314,case5_withoutmonth,200,OK,Web API 1-1,text,true,,893,1,1,314,0
1643802494534,347,case6OtherthanUS_tax,200,OK,Web API 1-1,text,true,,895,1,1,347,0
1643802494883,344,case6OtherthanUS_withoutmonth,200,OK,Web API 1-1,text,true,,895,1,1,344,0
1643802495230,307,case7_tax,200,OK,Web API 1-1,text,true,,893,1,1,307,0
1643802495539,315,case7_withoutmonth,200,OK,Web API 1-1,text,true,,893,1,1,315,0
1643802495856,318,case8_tax,200,OK,Web API 1-1,text,true,,890,1,1,318,0
1643802496178,308,case8_withoutmonth,200,OK,Web API 1-1,text,true,,890,1,1,308,0
1643802496488,310,case9_tax,200,OK,Web API 1-1,text,true,,898,1,1,310,0
1643802496800,309,case9_withoutmonth,200,OK,Web API 1-1,text,true,,898,1,1,309,0
1643802497110,307,case10_tax,200,OK,Web API 1-1,text,true,,901,1,1,307,0
1643802497419,887,case10_withoutmonth,200,OK,Web API 1-1,text,false,Error message expected to have:TaxYearStartMonth should be an integer between 1 and 12 but received ,992,1,1,887,0
1643802498309,534,case1_ToUser,400,Bad Request,Web API 1-1,text,false,Error message expected to have:ProgramId is Mandatory and must be an integer but received Card token is invalid,886,1,1,534,0
1643802498846,315,case1_ToUser,400,Bad Request,Web API 1-1,text,false,Error message expected to have:ProgramId is Mandatory and must be an integer but received Card token is invalid,873,1,1,315,0
1643802499165,345,case1_ToCompany,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:2314 - Invalid wallet id,Current funds are insufficient to process request but received 2314 - Invalid wallet id,SPN1986817 - card token is invalid,Current funds are insufficient to process request",1028,1,1,345,0
1643802499512,279,case2_ToCompany,200,OK,Web API 1-1,text,true,,985,1,1,279,0
1643802499793,278,case3_ToCompany,200,OK,Web API 1-1,text,true,,974,1,1,278,0
1643802500073,296,case4_ToCompany,200,OK,Web API 1-1,text,true,,969,1,1,296,0
1643802500370,301,case5_ToCompany,200,OK,Web API 1-1,text,true,,973,1,1,300,0
1643802500672,279,case6_ToCompany,200,OK,Web API 1-1,text,true,,985,1,1,279,0
1643802500952,346,case7_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,346,0
1643802501300,295,case8_ToCompany,200,OK,Web API 1-1,text,true,,972,1,1,295,0
1643802501597,277,case9_ToCompany,200,OK,Web API 1-1,text,true,,966,1,1,277,0
1643802501876,279,case10_ToCompany,200,OK,Web API 1-1,text,true,,986,1,1,279,0
1643802502157,292,case11_ToCompany,200,OK,Web API 1-1,text,true,,981,1,1,292,0
1643802502451,282,case12_ToCompany,200,OK,Web API 1-1,text,true,,969,1,1,282,0
1643802502735,277,case13_ToCompany,200,OK,Web API 1-1,text,true,,973,1,1,277,0
1643802503014,316,case14_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,316,0
1643802503333,348,case15_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,347,0
1643802503683,345,case16_ToCompany,200,OK,Web API 1-1,text,true,,1032,1,1,345,0
1643802504030,346,case17_ToCompany,200,OK,Web API 1-1,text,true,,1032,1,1,346,0
1643802504378,346,case18_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,346,0
1643802504727,355,case19_ToCompany,200,OK,Web API 1-1,text,true,,1023,1,1,355,0
1643802505083,345,case20_ToCompany,200,OK,Web API 1-1,text,true,,1022,1,1,345,0
1643802505430,347,case21_ToCompany,200,OK,Web API 1-1,text,true,,1004,1,1,347,0
1643802505779,343,case22_ToCompany,200,OK,Web API 1-1,text,true,,1028,1,1,343,0
1643802506122,361,case23_ToCompany,200,OK,Web API 1-1,text,true,,1028,1,1,361,0
1643802506486,350,case24_ToCompany,200,OK,Web API 1-1,text,true,,1032,1,1,349,0
1643802506837,278,case25_ToCompany,200,OK,Web API 1-1,text,true,,1059,1,1,278,0
1643802507119,279,case1_userwithdraw,200,OK,Web API 1-1,text,true,,947,1,1,279,0
1643802507401,280,case2_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,280,0
1643802507682,282,case3_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,278,0
1643802507966,314,case4_userwithdraw,200,OK,Web API 1-1,text,true,,946,1,1,314,0
1643802508282,354,case5_userwithdraw,200,OK,Web API 1-1,text,true,,931,1,1,353,0
1643802508637,318,case6_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,318,0
1643802508958,329,case7_userwithdraw,200,OK,Web API 1-1,text,true,,978,1,1,329,0
1643802509289,326,case8_userwithdraw,200,OK,Web API 1-1,text,true,,955,1,1,326,0
1643802509616,281,case9_userwithdraw,200,OK,Web API 1-1,text,true,,927,1,1,281,0
1643802509899,341,case10_userwithdraw,200,OK,Web API 1-1,text,true,,955,1,1,341,0
1643802510245,316,case11_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,316,0
1643802510563,278,case12_userwithdraw,200,OK,Web API 1-1,text,true,,967,1,1,278,0
1643802510844,311,case13_userwithdraw,200,OK,Web API 1-1,text,true,,946,1,1,311,0
1643802511158,357,case1_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,356,0
1643802511517,344,case2_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,344,0
1643802511863,280,case3_companywithdraw,200,OK,Web API 1-1,text,true,,967,1,1,280,0
1643802512144,350,case4_companywithdraw,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:83084 - Invalid beneficiary wallet id,Current funds are insufficient to process request but received 83084 - Invalid beneficiary wallet id,SPN1986817 - card token is invalid,Current funds are insufficient to process request",963,1,1,350,0
1643802512496,348,case5_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,348,0
1643802512846,359,case6_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,359,0
1643802513207,357,case7_companywithdraw,200,OK,Web API 1-1,text,true,,961,1,1,356,0
1643802513565,362,case8_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,362,0
1643802513929,343,case9_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,343,0
1643802514274,348,case10_companywithdraw,200,OK,Web API 1-1,text,true,,959,1,1,348,0
1643802514623,284,case11_companywithdraw,200,OK,Web API 1-1,text,true,,932,1,1,284,0
1643802514908,278,case12_companywithdraw,200,OK,Web API 1-1,text,true,,895,1,1,278,0
1643802515188,277,_companywithdraw,401,Unauthorized,Web API 1-1,text,false,Error message expected to have:PAT1986818 Card Token is mandatory but received Not authorized to access this resource.,932,1,1,277,0
1643802859339,1734,Key,200,OK,Web API 1-1,text,true,,1222,1,1,1731,0
1643802861085,433,case1_CreateUser,200,OK,Web API 1-1,text,true,,901,1,1,433,0
1643802861526,285,case2_CreateUser,200,OK,Web API 1-1,text,true,,917,1,1,285,0
1643802861815,281,case3_CreateUser,200,OK,Web API 1-1,text,true,,916,1,1,281,0
1643802862102,288,case4_CreateUser,200,OK,Web API 1-1,text,true,,884,1,1,288,0
1643802862395,278,case5_CreateUser,200,OK,Web API 1-1,text,true,,900,1,1,277,0
1643802862678,312,case6_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,312,0
1643802862993,309,case7_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,309,0
1643802863306,306,case8_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,306,0
1643802863616,311,case9_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,311,0
1643802863931,308,case10_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,308,0
1643802864242,313,case11_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,313,0
1643802864560,305,case12_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,304,0
1643802864868,311,case13_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,311,0
1643802865183,287,case14_CreateUser,200,OK,Web API 1-1,text,true,,881,1,1,287,0
1643802865474,278,case15_CreateUser,200,OK,Web API 1-1,text,true,,881,1,1,278,0
1643802865757,308,case16_CreateUser,200,OK,Web API 1-1,text,true,,883,1,1,308,0
1643802866070,283,case17_CreateUser,200,OK,Web API 1-1,text,true,,898,1,1,283,0
1643802866356,318,case18_CreateUser,200,OK,Web API 1-1,text,true,,908,1,1,318,0
1643802866677,282,case19_CreateUser,200,OK,Web API 1-1,text,true,,897,1,1,281,0
1643802866962,281,case1_UpdateUser,200,OK,Web API 1-1,text,true,,920,1,1,281,0
1643802867247,278,case2_UpdateUser,400,Bad Request,Web API 1-1,text,false,Error message expected to have:The LegalFirstName must be at least 2 characters long.Legal FirstName is Mandatory but received Legal FirstName is MandatoryThe LegalFirstName must be at least 2 characters long.,917,1,1,278,0
1643802867528,279,case3_UpdateUser,400,Bad Request,Web API 1-1,text,false,Error message expected to have:The LegalLastName must be at least 2 characters long.Legal LastName is Mandatory but received Legal LastName is MandatoryThe LegalLastName must be at least 2 characters long.,919,1,1,279,0
1643802867810,279,case4_UpdateUser,200,OK,Web API 1-1,text,true,,882,1,1,279,0
1643802868092,277,case5_UpdateUser,200,OK,Web API 1-1,text,true,,882,1,1,276,0
1643802868371,285,case6_UpdateUser,200,OK,Web API 1-1,text,true,,882,1,1,285,0
1643802868658,280,case7_UpdateUser,200,OK,Web API 1-1,text,true,,898,1,1,280,0
1643802868940,283,case8_UpdateUser,200,OK,Web API 1-1,text,true,,908,1,1,283,0
1643802869226,279,case9_UpdateUser,200,OK,Web API 1-1,text,true,,897,1,1,279,0
1643802869509,282,case1_UpdateUser,200,OK,Web API 1-1,text,true,,920,1,1,282,0
1643802869794,285,case1_ToUser,200,OK,Web API 1-1,text,true,,890,1,1,284,0
1643802870084,287,case2_ToUser,200,OK,Web API 1-1,text,true,,884,1,1,287,0
1643802870374,282,case3_ToUser,200,OK,Web API 1-1,text,true,,878,1,1,282,0
1643802870659,283,case4_ToUser,200,OK,Web API 1-1,text,true,,882,1,1,283,0
1643802870943,282,case5_ToUser,200,OK,Web API 1-1,text,true,,890,1,1,282,0
1643802871228,280,case6_ToUser,200,OK,Web API 1-1,text,true,,891,1,1,280,0
1643802871510,279,case7_ToUser,200,OK,Web API 1-1,text,true,,882,1,1,279,0
1643802871791,281,case8_ToUser,200,OK,Web API 1-1,text,true,,881,1,1,281,0
1643802872074,286,case9_ToUser,200,OK,Web API 1-1,text,true,,893,1,1,286,0
1643802872363,288,case10_ToUser,200,OK,Web API 1-1,text,true,,892,1,1,288,0
1643802872654,283,case11_ToUser,200,OK,Web API 1-1,text,true,,880,1,1,283,0
1643802872940,318,case12_ToUser,200,OK,Web API 1-1,text,true,,875,1,1,318,0
1643802873259,283,case13_ToUser,200,OK,Web API 1-1,text,true,,882,1,1,283,0
1643802873544,314,case14_ToUser,200,OK,Web API 1-1,text,true,,875,1,1,314,0
1643802873860,344,case15_ToUser,200,OK,Web API 1-1,text,true,,877,1,1,344,0
1643802874206,312,case16_ToUser,200,OK,Web API 1-1,text,true,,877,1,1,312,0
1643802874521,318,case17_ToUser,200,OK,Web API 1-1,text,true,,875,1,1,317,0
1643802874841,315,case18_ToUser,200,OK,Web API 1-1,text,true,,913,1,1,315,0
1643802875158,314,case19_ToUser,200,OK,Web API 1-1,text,true,,914,1,1,314,0
1643802875473,313,case20_ToUser,200,OK,Web API 1-1,text,true,,917,1,1,313,0
1643802875787,320,case21_ToUser,200,OK,Web API 1-1,text,true,,910,1,1,320,0
1643802876108,330,case22_ToUser,200,OK,Web API 1-1,text,true,,922,1,1,330,0
1643802876440,332,case23_ToUser,200,OK,Web API 1-1,text,true,,894,1,1,332,0
1643802876773,283,case24_ToUser,200,OK,Web API 1-1,text,true,,1009,1,1,283,0
1643802877059,355,case1_ToCompany,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:2314 - Invalid wallet id,Current funds are insufficient to process request but received 2314 - Invalid wallet id,SPN1986817 - card token is invalid,Current funds are insufficient to process request",1030,1,1,355,0
1643802877417,278,case2_ToCompany,200,OK,Web API 1-1,text,true,,986,1,1,278,0
1643802877697,368,case3_ToCompany,200,OK,Web API 1-1,text,true,,975,1,1,368,0
1643802878067,292,case4_ToCompany,200,OK,Web API 1-1,text,true,,970,1,1,292,0
1643802878361,280,case5_ToCompany,200,OK,Web API 1-1,text,true,,974,1,1,280,0
1643802878643,282,case6_ToCompany,200,OK,Web API 1-1,text,true,,986,1,1,282,0
1643802878926,352,case7_ToCompany,200,OK,Web API 1-1,text,true,,1030,1,1,352,0
1643802879280,287,case8_ToCompany,200,OK,Web API 1-1,text,true,,973,1,1,286,0
1643802879568,292,case9_ToCompany,200,OK,Web API 1-1,text,true,,967,1,1,291,0
1643802879861,278,case10_ToCompany,200,OK,Web API 1-1,text,true,,987,1,1,278,0
1643802880141,282,case11_ToCompany,200,OK,Web API 1-1,text,true,,982,1,1,281,0
1643802880425,277,case12_ToCompany,200,OK,Web API 1-1,text,true,,970,1,1,277,0
1643802880704,281,case13_ToCompany,200,OK,Web API 1-1,text,true,,974,1,1,281,0
1643802880986,321,case14_ToCompany,200,OK,Web API 1-1,text,true,,1030,1,1,321,0
1643802881308,359,case15_ToCompany,200,OK,Web API 1-1,text,true,,1030,1,1,359,0
1643802881669,351,case16_ToCompany,200,OK,Web API 1-1,text,true,,1033,1,1,350,0
1643802882021,347,case17_ToCompany,200,OK,Web API 1-1,text,true,,1033,1,1,346,0
1643802882369,353,case18_ToCompany,200,OK,Web API 1-1,text,true,,1030,1,1,353,0
1643802882723,367,case19_ToCompany,200,OK,Web API 1-1,text,true,,1024,1,1,367,0
1643802883092,350,case20_ToCompany,200,OK,Web API 1-1,text,true,,1023,1,1,350,0
1643802883444,356,case21_ToCompany,200,OK,Web API 1-1,text,true,,1005,1,1,355,0
1643802883801,350,case22_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,350,0
1643802884151,396,case23_ToCompany,200,OK,Web API 1-1,text,true,,1029,1,1,396,0
1643802884551,348,case24_ToCompany,200,OK,Web API 1-1,text,true,,1033,1,1,348,0
1643802884901,281,case25_ToCompany,200,OK,Web API 1-1,text,true,,1060,1,1,281,0
1643802885185,299,case1_userwithdraw,200,OK,Web API 1-1,text,true,,948,1,1,299,0
1643802885487,290,case2_userwithdraw,200,OK,Web API 1-1,text,true,,967,1,1,290,0
1643802885779,280,case3_userwithdraw,200,OK,Web API 1-1,text,true,,967,1,1,280,0
1643802886062,361,case4_userwithdraw,200,OK,Web API 1-1,text,true,,947,1,1,361,0
1643802886426,351,case5_userwithdraw,200,OK,Web API 1-1,text,true,,932,1,1,351,0
1643802886779,387,case6_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,387,0
1643802887168,338,case7_userwithdraw,200,OK,Web API 1-1,text,true,,978,1,1,337,0
1643802887506,336,case8_userwithdraw,200,OK,Web API 1-1,text,true,,955,1,1,336,0
1643802887844,300,case9_userwithdraw,200,OK,Web API 1-1,text,true,,927,1,1,300,0
1643802888147,311,case10_userwithdraw,200,OK,Web API 1-1,text,true,,955,1,1,311,0
1643802888460,322,case11_userwithdraw,200,OK,Web API 1-1,text,true,,966,1,1,321,0
1643802888782,280,case12_userwithdraw,200,OK,Web API 1-1,text,true,,967,1,1,280,0
1643802889064,321,case13_userwithdraw,200,OK,Web API 1-1,text,true,,946,1,1,321,0
1643802889387,379,case1_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,379,0
1643802889768,345,case2_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,345,0
1643802890114,291,case3_companywithdraw,200,OK,Web API 1-1,text,true,,967,1,1,291,0
1643802890407,355,case4_companywithdraw,400,Bad Request,Web API 1-1,text,false,"Error message expected to have:83084 - Invalid beneficiary wallet id,Current funds are insufficient to process request but received 83084 - Invalid beneficiary wallet id,SPN1986817 - card token is invalid,Current funds are insufficient to process request",963,1,1,355,0
1643802890764,346,case5_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,346,0
1643802891111,347,case6_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,347,0
1643802891460,347,case7_companywithdraw,200,OK,Web API 1-1,text,true,,961,1,1,347,0
1643802891808,344,case8_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,344,0
1643802892154,344,case9_companywithdraw,200,OK,Web API 1-1,text,true,,960,1,1,344,0
1643802892499,367,case10_companywithdraw,200,OK,Web API 1-1,text,true,,959,1,1,367,0
1643802892868,277,case11_companywithdraw,200,OK,Web API 1-1,text,true,,932,1,1,277,0
1643802893148,282,case12_companywithdraw,200,OK,Web API 1-1,text,true,,895,1,1,282,0
1643802893433,302,_companywithdraw,401,Unauthorized,Web API 1-1,text,false,Error message expected to have:PAT1986818 Card Token is mandatory but received Not authorized to access this resource.,932,1,1,302,0
1643802893738,276,case1_Linkbank,200,OK,Web API 1-1,text,true,,947,1,1,276,0
1643802894016,286,case2_Linkbank,200,OK,Web API 1-1,text,true,,942,1,1,286,0
1643802894304,282,case3_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,282,0
1643802894586,281,case4_Linkbank,200,OK,Web API 1-1,text,true,,948,1,1,281,0
1643802894869,277,case5_Linkbank,200,OK,Web API 1-1,text,true,,949,1,1,277,0
1643802895148,347,case6_Linkbank,200,OK,Web API 1-1,text,true,,941,1,1,347,0
1643802895497,278,case7_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,278,0
1643802895778,281,case8_Linkbank,200,OK,Web API 1-1,text,true,,948,1,1,281,0
1643802896060,277,case9_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,277,0
1643802896339,275,case10_Linkbank,200,OK,Web API 1-1,text,true,,939,1,1,275,0
1643802896615,288,case11_Linkbank,200,OK,Web API 1-1,text,true,,930,1,1,288,0
1643802896905,280,case12_Linkbank,200,OK,Web API 1-1,text,true,,958,1,1,280,0
1643802897188,279,case1_LinkbankACH,200,OK,Web API 1-1,text,true,,952,1,1,279,0
1643802897469,279,case2_LinkbankACH,200,OK,Web API 1-1,text,true,,913,1,1,279,0
1643802897751,280,case3_LinkbankACH,200,OK,Web API 1-1,text,true,,947,1,1,279,0
1643802898032,280,case4_LinkbankACH,200,OK,Web API 1-1,text,true,,934,1,1,280,0
1643802898313,275,case5_LinkbankACH,200,OK,Web API 1-1,text,true,,920,1,1,275,0
1643802898590,292,case6_LinkbankACH,200,OK,Web API 1-1,text,true,,923,1,1,292,0
1643802898884,280,case7_LinkbankACH,200,OK,Web API 1-1,text,true,,919,1,1,280,0
1643802899166,281,case8_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,281,0
1643802899448,315,case9_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,315,0
1643802899765,283,case10_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,283,0
1643802900051,291,case11_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,291,0
1643802900345,287,case12_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,286,0
1643802900633,281,case13_LinkbankACH,200,OK,Web API 1-1,text,true,,942,1,1,281,0
1643802900917,280,case1_card,200,OK,Web API 1-1,text,true,,915,1,1,280,0
1643802901200,297,case2_card,200,OK,Web API 1-1,text,true,,873,1,1,297,0
1643802901499,284,case3_card,200,OK,Web API 1-1,text,true,,895,1,1,284,0
1643802901785,281,case4_card,200,OK,Web API 1-1,text,true,,875,1,1,281,0
1643802902067,279,case5_card,200,OK,Web API 1-1,text,true,,874,1,1,279,0
1643802902347,277,case6_card,200,OK,Web API 1-1,text,true,,877,1,1,277,0
1643802902626,892,case7_card,400,Bad Request,Web API 1-1,text,false,Error message expected to have:You can link maximum 3 Cards but received Invalid card details,873,1,1,892,0
1643802903521,390,case8_card,200,OK,Web API 1-1,text,true,,871,1,1,390,0
